"TimeUTC","station","Time","lon","lat","tmpc","dwpc","relh","drct","sped","alti","mslp","vsby","skyc1","skyc2","skyc3","skyc4","skyl1","skyl2","skyl3","skyl4"
2011-08-27 20:00:00,"WMKB",2011-08-28 03:00:00,100.3912,5.4659,25,24,94.19,70,1.77483318,29.77,NA,8.9962106,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-08-27 21:00:00,"WMKB",2011-08-28 04:00:00,100.3912,5.4659,25,23,88.67,90,1.77483318,29.74,NA,8.9962106,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-08-27 22:00:00,"WMKB",2011-08-28 05:00:00,100.3912,5.4659,24,23,94.14,60,2.36644424,29.74,NA,8.9962106,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-08-27 23:00:00,"WMKB",2011-08-28 06:00:00,100.3912,5.4659,24,23,94.14,70,2.36644424,29.77,NA,9.9940014,"FEW","SCT","BKN","",2000,14000,27000,NA
2011-08-28 00:00:00,"WMKB",2011-08-28 07:00:00,100.3912,5.4659,25,23,88.67,100,2.36644424,29.77,NA,9.9940014,"FEW","SCT","BKN","",2000,14000,27000,NA
2011-08-28 01:00:00,"WMKB",2011-08-28 08:00:00,100.3912,5.4659,26,23,83.55,100,1.77483318,29.8,NA,9.9940014,"FEW","BKN","","",2300,27000,NA,NA
2011-08-28 02:00:00,"WMKB",2011-08-28 09:00:00,100.3912,5.4659,28,23,74.28,90,1.18322212,29.83,NA,9.9940014,"FEW","BKN","","",2300,27000,NA,NA
2011-08-28 03:00:00,"WMKB",2011-08-28 10:00:00,100.3912,5.4659,30,23,66.15,80,1.18322212,29.83,NA,9.9940014,"FEW","BKN","","",1700,27000,NA,NA
2011-08-28 04:00:00,"WMKB",2011-08-28 11:00:00,100.3912,5.4659,31,24,66.35,300,2.9580553,29.83,NA,9.9940014,"FEW","BKN","","",1700,27000,NA,NA
2011-08-28 05:00:00,"WMKB",2011-08-28 12:00:00,100.3912,5.4659,31,24,66.35,300,4.14127742,29.8,NA,9.9940014,"FEW","SCT","BKN","",1700,2300,27000,NA
2011-08-28 06:00:00,"WMKB",2011-08-28 13:00:00,100.3912,5.4659,31,24,66.35,300,5.32449954,29.77,NA,9.9940014,"FEW","SCT","BKN","",1700,2000,28000,NA
2011-08-28 07:00:00,"WMKB",2011-08-28 14:00:00,100.3912,5.4659,29,25,79.04,300,5.9161106,29.77,NA,7.000629,"FEW","SCT","BKN","",1000,2000,27000,NA
2011-08-28 08:00:00,"WMKB",2011-08-28 15:00:00,100.3912,5.4659,24,23,94.14,290,10.64899908,29.77,NA,1.9955816,"FEW","FEW","SCT","OVC",500,1700,2000,26000
2011-08-28 09:00:00,"WMKB",2011-08-28 16:00:00,100.3912,5.4659,25,23,88.67,310,4.14127742,29.77,NA,5.0050474,"FEW","SCT","OVC","",1000,14000,26000,NA
2011-08-28 10:00:00,"WMKB",2011-08-28 17:00:00,100.3912,5.4659,25,24,94.19,230,1.77483318,29.77,NA,5.0050474,"FEW","SCT","OVC","",1000,2500,26000,NA
2011-08-28 11:00:00,"WMKB",2011-08-28 18:00:00,100.3912,5.4659,25,23,88.67,240,2.36644424,29.8,NA,5.0050474,"FEW","SCT","OVC","",1000,2500,26000,NA
2011-08-28 12:00:00,"WMKB",2011-08-28 19:00:00,100.3912,5.4659,24,24,100,150,1.77483318,29.83,NA,6.0028382,"FEW","SCT","BKN","",1000,14000,26000,NA
2011-08-28 13:00:00,"WMKB",2011-08-28 20:00:00,100.3912,5.4659,24,24,100,110,3.54966636,29.83,NA,8.9962106,"FEW","SCT","BKN","",1000,2500,26000,NA
2011-08-28 14:00:00,"WMKB",2011-08-28 21:00:00,100.3912,5.4659,24,24,100,100,2.9580553,29.83,NA,8.9962106,"FEW","SCT","BKN","",1000,2500,26000,NA
2011-08-28 15:00:00,"WMKB",2011-08-28 22:00:00,100.3912,5.4659,24,24,100,90,0.59161106,29.85,NA,9.9940014,"FEW","SCT","BKN","",2500,14000,26000,NA
2011-08-28 16:00:00,"WMKB",2011-08-28 23:00:00,100.3912,5.4659,24,24,100,60,1.18322212,29.83,NA,9.9940014,"FEW","SCT","BKN","",1000,2500,26000,NA
2011-08-28 17:00:00,"WMKB",2011-08-29 00:00:00,100.3912,5.4659,25,23,88.67,340,5.9161106,29.85,NA,9.9940014,"FEW","SCT","OVC","",1000,2500,26000,NA
2011-08-28 18:00:00,"WMKB",2011-08-29 01:00:00,100.3912,5.4659,25,24,94.19,160,1.77483318,29.83,NA,9.9940014,"FEW","SCT","BKN","",1000,2500,26000,NA
2011-08-28 19:00:00,"WMKB",2011-08-29 02:00:00,100.3912,5.4659,24,23,94.14,80,3.54966636,29.83,NA,9.9940014,"FEW","SCT","OVC","",1000,2500,26000,NA
2011-08-28 20:00:00,"WMKB",2011-08-29 03:00:00,100.3912,5.4659,24,23,94.14,120,3.54966636,29.8,NA,9.9940014,"FEW","SCT","OVC","",1000,2500,26000,NA
2011-08-28 21:00:00,"WMKB",2011-08-29 04:00:00,100.3912,5.4659,24,23,94.14,0,0,29.8,NA,8.9962106,"FEW","SCT","OVC","",800,2500,26000,NA
2011-08-28 22:00:00,"WMKB",2011-08-29 05:00:00,100.3912,5.4659,24,23,94.14,60,1.18322212,29.8,NA,8.9962106,"FEW","SCT","OVC","",800,2500,26000,NA
2011-08-28 23:00:00,"WMKB",2011-08-29 06:00:00,100.3912,5.4659,24,23,94.14,270,0.59161106,29.8,NA,8.9962106,"FEW","SCT","OVC","",1000,2500,26000,NA
2011-08-29 00:00:00,"WMKB",2011-08-29 07:00:00,100.3912,5.4659,25,23,88.67,210,1.77483318,29.83,NA,8.9962106,"FEW","SCT","OVC","",1000,2500,26000,NA
2011-08-29 01:00:00,"WMKB",2011-08-29 08:00:00,100.3912,5.4659,25,22,83.44,320,2.9580553,29.85,NA,7.9984198,"FEW","SCT","BKN","",1000,2500,26000,NA
2011-08-29 02:00:00,"WMKB",2011-08-29 09:00:00,100.3912,5.4659,25,23,88.67,10,2.36644424,29.88,NA,7.000629,"FEW","SCT","OVC","",1000,2500,26000,NA
2011-08-29 03:00:00,"WMKB",2011-08-29 10:00:00,100.3912,5.4659,26,23,83.55,90,4.14127742,29.88,NA,7.000629,"FEW","SCT","OVC","",1000,2500,26000,NA
2011-08-29 04:00:00,"WMKB",2011-08-29 11:00:00,100.3912,5.4659,26,24,88.75,100,3.54966636,29.88,NA,7.000629,"FEW","SCT","OVC","",1000,2500,26000,NA
2011-08-29 05:00:00,"WMKB",2011-08-29 12:00:00,100.3912,5.4659,27,24,83.66,110,2.9580553,29.85,NA,7.9984198,"FEW","SCT","OVC","",1000,2500,26000,NA
2011-08-29 06:00:00,"WMKB",2011-08-29 13:00:00,100.3912,5.4659,28,24,78.9,90,2.36644424,29.83,NA,8.9962106,"FEW","SCT","BKN","",1200,2500,26000,NA
2011-08-29 07:00:00,"WMKB",2011-08-29 14:00:00,100.3912,5.4659,28,24,78.9,80,1.18322212,29.8,NA,8.9962106,"FEW","SCT","BKN","",1200,2500,26000,NA
2011-08-29 08:00:00,"WMKB",2011-08-29 15:00:00,100.3912,5.4659,28,24,78.9,80,1.77483318,29.8,NA,7.9984198,"FEW","SCT","OVC","",1000,2500,26000,NA
2011-08-29 09:00:00,"WMKB",2011-08-29 16:00:00,100.3912,5.4659,28,25,83.77,40,1.18322212,29.8,NA,7.9984198,"FEW","SCT","OVC","",1000,2500,26000,NA
2011-08-29 10:00:00,"WMKB",2011-08-29 17:00:00,100.3912,5.4659,28,24,78.9,350,2.36644424,29.8,NA,7.9984198,"FEW","SCT","OVC","",1000,2500,26000,NA
2011-08-29 11:00:00,"WMKB",2011-08-29 18:00:00,100.3912,5.4659,27,23,78.76,350,5.32449954,29.83,NA,7.9984198,"FEW","SCT","OVC","",1000,2500,26000,NA
2011-08-29 12:00:00,"WMKB",2011-08-29 19:00:00,100.3912,5.4659,25,24,94.19,340,3.54966636,29.85,NA,7.9984198,"SCT","SCT","OVC","",1000,2500,26000,NA
2011-08-29 13:00:00,"WMKB",2011-08-29 20:00:00,100.3912,5.4659,25,24,94.19,80,2.36644424,29.85,NA,7.9984198,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-08-29 14:00:00,"WMKB",2011-08-29 21:00:00,100.3912,5.4659,25,23,88.67,80,3.54966636,29.88,NA,7.9984198,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-08-29 15:00:00,"WMKB",2011-08-29 22:00:00,100.3912,5.4659,24,22,88.59,80,2.9580553,29.88,NA,7.9984198,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-08-29 16:00:00,"WMKB",2011-08-29 23:00:00,100.3912,5.4659,24,23,94.14,90,1.77483318,29.85,NA,7.9984198,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-08-29 17:00:00,"WMKB",2011-08-30 00:00:00,100.3912,5.4659,24,22,88.59,80,1.18322212,29.85,NA,7.9984198,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-08-29 18:00:00,"WMKB",2011-08-30 01:00:00,100.3912,5.4659,24,22,88.59,100,1.18322212,29.83,NA,7.000629,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-08-29 19:00:00,"WMKB",2011-08-30 02:00:00,100.3912,5.4659,24,22,88.59,70,1.18322212,29.8,NA,7.000629,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-08-29 20:00:00,"WMKB",2011-08-30 03:00:00,100.3912,5.4659,24,22,88.59,80,0.59161106,29.8,NA,7.000629,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-08-29 21:00:00,"WMKB",2011-08-30 04:00:00,100.3912,5.4659,24,22,88.59,120,1.18322212,29.8,NA,7.000629,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-08-29 22:00:00,"WMKB",2011-08-30 05:00:00,100.3912,5.4659,24,22,88.59,340,1.18322212,29.8,NA,7.000629,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-08-29 23:00:00,"WMKB",2011-08-30 06:00:00,100.3912,5.4659,24,22,88.59,0,0,29.8,NA,8.9962106,"FEW","BKN","BKN","",2500,14000,27000,NA
2011-08-30 00:00:00,"WMKB",2011-08-30 07:00:00,100.3912,5.4659,24,23,94.14,120,0.59161106,29.83,NA,9.9940014,"FEW","BKN","BKN","",2000,14000,27000,NA
2011-08-30 01:00:00,"WMKB",2011-08-30 08:00:00,100.3912,5.4659,25,23,88.67,110,1.77483318,29.85,NA,9.9940014,"FEW","SCT","BKN","",2000,14000,27000,NA
2011-08-30 02:00:00,"WMKB",2011-08-30 09:00:00,100.3912,5.4659,26,23,83.55,100,1.77483318,29.85,NA,9.9940014,"FEW","SCT","BKN","",2000,14000,27000,NA
2011-08-30 03:00:00,"WMKB",2011-08-30 10:00:00,100.3912,5.4659,28,24,78.9,100,2.9580553,29.85,NA,8.9962106,"FEW","BKN","BKN","",2000,14000,27000,NA
2011-08-30 04:00:00,"WMKB",2011-08-30 11:00:00,100.3912,5.4659,30,25,74.61,200,2.9580553,29.85,NA,7.9984198,"FEW","BKN","BKN","",2000,14000,27000,NA
2011-08-30 05:00:00,"WMKB",2011-08-30 12:00:00,100.3912,5.4659,30,25,74.61,230,2.36644424,29.83,NA,7.9984198,"FEW","BKN","BKN","",2000,14000,27000,NA
2011-08-30 06:00:00,"WMKB",2011-08-30 13:00:00,100.3912,5.4659,30,24,70.27,240,2.9580553,29.8,NA,7.9984198,"FEW","BKN","BKN","",2000,14000,27000,NA
2011-08-30 07:00:00,"WMKB",2011-08-30 14:00:00,100.3912,5.4659,31,24,66.35,230,2.36644424,29.77,NA,8.9962106,"FEW","BKN","BKN","",2000,14000,27000,NA
2011-08-30 08:00:00,"WMKB",2011-08-30 15:00:00,100.3912,5.4659,31,23,62.47,250,3.54966636,29.77,NA,9.9940014,"FEW","BKN","BKN","",2000,14000,28000,NA
2011-08-30 09:00:00,"WMKB",2011-08-30 16:00:00,100.3912,5.4659,31,24,66.35,240,3.54966636,29.74,NA,9.9940014,"FEW","BKN","BKN","",2000,14000,28000,NA
2011-08-30 10:00:00,"WMKB",2011-08-30 17:00:00,100.3912,5.4659,31,24,66.35,240,2.36644424,29.74,NA,9.9940014,"FEW","SCT","BKN","",2000,14000,28000,NA
2011-08-30 11:00:00,"WMKB",2011-08-30 18:00:00,100.3912,5.4659,30,25,74.61,290,1.77483318,29.77,NA,9.9940014,"FEW","SCT","BKN","",2000,14000,28000,NA
2011-08-30 12:00:00,"WMKB",2011-08-30 19:00:00,100.3912,5.4659,29,25,79.04,300,1.77483318,29.8,NA,9.9940014,"FEW","SCT","BKN","",2500,14000,28000,NA
2011-08-30 13:00:00,"WMKB",2011-08-30 20:00:00,100.3912,5.4659,29,25,79.04,260,0.59161106,29.83,NA,9.9940014,"FEW","SCT","BKN","",2500,14000,28000,NA
2011-08-30 14:00:00,"WMKB",2011-08-30 21:00:00,100.3912,5.4659,29,25,79.04,200,1.77483318,29.83,NA,9.9940014,"FEW","SCT","BKN","",2500,14000,28000,NA
2011-08-30 15:00:00,"WMKB",2011-08-30 22:00:00,100.3912,5.4659,28,25,83.77,180,1.77483318,29.85,NA,9.9940014,"FEW","SCT","BKN","",2500,14000,28000,NA
2011-08-30 16:00:00,"WMKB",2011-08-30 23:00:00,100.3912,5.4659,28,25,83.77,0,0,29.83,NA,9.9940014,"FEW","BKN","","",2500,28000,NA,NA
2011-08-30 17:00:00,"WMKB",2011-08-31 00:00:00,100.3912,5.4659,27,25,88.83,0,0,29.83,NA,9.9940014,"FEW","BKN","","",2500,28000,NA,NA
2011-08-30 18:00:00,"WMKB",2011-08-31 01:00:00,100.3912,5.4659,26,25,94.23,80,1.18322212,29.83,NA,9.9940014,"FEW","BKN","","",2500,27000,NA,NA
2011-08-30 19:00:00,"WMKB",2011-08-31 02:00:00,100.3912,5.4659,26,24,88.75,80,1.77483318,29.8,NA,7.9984198,"FEW","BKN","","",2500,27000,NA,NA
2011-08-30 20:00:00,"WMKB",2011-08-31 03:00:00,100.3912,5.4659,25,24,94.19,100,1.77483318,29.8,NA,7.9984198,"FEW","BKN","","",2500,27000,NA,NA
2011-08-30 21:00:00,"WMKB",2011-08-31 04:00:00,100.3912,5.4659,25,24,94.19,80,2.36644424,29.8,NA,7.9984198,"FEW","BKN","","",2500,28000,NA,NA
2011-08-30 22:00:00,"WMKB",2011-08-31 05:00:00,100.3912,5.4659,25,24,94.19,90,1.77483318,29.8,NA,7.9984198,"FEW","BKN","","",2500,28000,NA,NA
2011-08-30 23:00:00,"WMKB",2011-08-31 06:00:00,100.3912,5.4659,25,23,88.67,0,0,29.8,NA,7.9984198,"FEW","SCT","BKN","",1700,14000,28000,NA
2011-08-31 00:00:00,"WMKB",2011-08-31 07:00:00,100.3912,5.4659,25,23,88.67,80,1.18322212,29.83,NA,7.9984198,"FEW","SCT","BKN","",1700,14000,28000,NA
2011-08-31 01:00:00,"WMKB",2011-08-31 08:00:00,100.3912,5.4659,26,24,88.75,90,1.18322212,29.85,NA,7.000629,"FEW","BKN","BKN","",1700,13000,28000,NA
2011-08-31 02:00:00,"WMKB",2011-08-31 09:00:00,100.3912,5.4659,29,25,79.04,180,2.9580553,29.85,NA,7.000629,"FEW","SCT","BKN","",1800,14000,28000,NA
2011-08-31 03:00:00,"WMKB",2011-08-31 10:00:00,100.3912,5.4659,30,23,66.15,190,5.32449954,29.83,NA,7.000629,"FEW","SCT","BKN","",1800,14000,28000,NA
2011-08-31 04:00:00,"WMKB",2011-08-31 11:00:00,100.3912,5.4659,30,24,70.27,230,5.32449954,29.83,NA,7.9984198,"FEW","SCT","BKN","",2000,14000,28000,NA
2011-08-31 05:00:00,"WMKB",2011-08-31 12:00:00,100.3912,5.4659,31,23,62.47,230,5.9161106,29.83,NA,9.9940014,"FEW","BKN","","",2000,28000,NA,NA
2011-08-31 06:00:00,"WMKB",2011-08-31 13:00:00,100.3912,5.4659,31,23,62.47,230,4.73288848,29.8,NA,9.9940014,"FEW","BKN","","",2000,28000,NA,NA
2011-08-31 07:00:00,"WMKB",2011-08-31 14:00:00,100.3912,5.4659,31,24,66.35,220,4.73288848,29.77,NA,9.9940014,"FEW","BKN","","",2000,28000,NA,NA
2011-08-31 08:00:00,"WMKB",2011-08-31 15:00:00,100.3912,5.4659,31,24,66.35,230,5.32449954,29.74,NA,9.9940014,"FEW","BKN","","",2000,28000,NA,NA
2011-08-31 09:00:00,"WMKB",2011-08-31 16:00:00,100.3912,5.4659,30,23,66.15,210,4.73288848,29.74,NA,9.9940014,"FEW","SCT","BKN","",2000,14000,28000,NA
2011-08-31 10:00:00,"WMKB",2011-08-31 17:00:00,100.3912,5.4659,30,24,70.27,210,4.14127742,29.71,NA,7.000629,"FEW","SCT","BKN","",2000,14000,27000,NA
2011-08-31 11:00:00,"WMKB",2011-08-31 18:00:00,100.3912,5.4659,30,25,74.61,210,4.73288848,29.74,NA,7.000629,"FEW","SCT","BKN","",2000,14000,27000,NA
2011-08-31 12:00:00,"WMKB",2011-08-31 19:00:00,100.3912,5.4659,29,25,79.04,180,2.9580553,29.77,NA,7.000629,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-08-31 13:00:00,"WMKB",2011-08-31 20:00:00,100.3912,5.4659,29,25,79.04,200,1.77483318,29.77,NA,7.000629,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-08-31 14:00:00,"WMKB",2011-08-31 21:00:00,100.3912,5.4659,29,25,79.04,110,1.18322212,29.8,NA,7.000629,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-08-31 15:00:00,"WMKB",2011-08-31 22:00:00,100.3912,5.4659,28,26,88.9,150,1.18322212,29.8,NA,7.000629,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-08-31 16:00:00,"WMKB",2011-08-31 23:00:00,100.3912,5.4659,28,25,83.77,80,2.36644424,29.8,NA,7.000629,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-08-31 17:00:00,"WMKB",2011-09-01 00:00:00,100.3912,5.4659,27,25,88.83,110,1.77483318,29.8,NA,7.000629,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-08-31 18:00:00,"WMKB",2011-09-01 01:00:00,100.3912,5.4659,27,25,88.83,90,1.77483318,29.77,NA,7.000629,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-08-31 19:00:00,"WMKB",2011-09-01 02:00:00,100.3912,5.4659,26,25,94.23,70,1.77483318,29.77,NA,7.000629,"FEW","BKN","","",2500,27000,NA,NA
2011-08-31 20:00:00,"WMKB",2011-09-01 03:00:00,100.3912,5.4659,26,24,88.75,70,1.77483318,29.77,NA,7.000629,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-08-31 21:00:00,"WMKB",2011-09-01 04:00:00,100.3912,5.4659,26,24,88.75,70,1.18322212,29.77,NA,7.000629,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-08-31 22:00:00,"WMKB",2011-09-01 05:00:00,100.3912,5.4659,26,24,88.75,100,1.18322212,29.77,NA,7.000629,"FEW","SCT","BKN","",2500,14000,28000,NA
2011-08-31 23:00:00,"WMKB",2011-09-01 06:00:00,100.3912,5.4659,26,24,88.75,0,0,29.8,NA,7.000629,"FEW","SCT","BKN","",2000,14000,28000,NA
2011-09-01 00:00:00,"WMKB",2011-09-01 07:00:00,100.3912,5.4659,26,24,88.75,110,1.18322212,29.8,NA,6.0028382,"FEW","SCT","BKN","",2000,14000,28000,NA
2011-09-01 01:00:00,"WMKB",2011-09-01 08:00:00,100.3912,5.4659,27,25,88.83,120,0.59161106,29.83,NA,6.0028382,"FEW","BKN","BKN","",2000,14000,28000,NA
2011-09-01 02:00:00,"WMKB",2011-09-01 09:00:00,100.3912,5.4659,28,25,83.77,80,1.77483318,29.83,NA,7.000629,"FEW","SCT","BKN","",2000,14000,28000,NA
2011-09-01 03:00:00,"WMKB",2011-09-01 10:00:00,100.3912,5.4659,29,25,79.04,240,2.36644424,29.83,NA,7.000629,"FEW","SCT","BKN","",2000,14000,28000,NA
2011-09-01 04:00:00,"WMKB",2011-09-01 11:00:00,100.3912,5.4659,30,25,74.61,250,2.9580553,29.83,NA,7.9984198,"FEW","SCT","BKN","",2000,14000,28000,NA
2011-09-01 05:00:00,"WMKB",2011-09-01 12:00:00,100.3912,5.4659,31,26,74.77,240,2.9580553,29.8,NA,7.9984198,"FEW","SCT","BKN","",2000,14000,28000,NA
2011-09-01 06:00:00,"WMKB",2011-09-01 13:00:00,100.3912,5.4659,32,24,62.68,240,4.73288848,29.77,NA,7.9984198,"FEW","BKN","","",2000,28000,NA,NA
2011-09-01 07:00:00,"WMKB",2011-09-01 14:00:00,100.3912,5.4659,32,25,66.55,290,4.73288848,29.74,NA,7.9984198,"FEW","BKN","","",2000,28000,NA,NA
2011-09-01 08:00:00,"WMKB",2011-09-01 15:00:00,100.3912,5.4659,32,25,66.55,290,2.9580553,29.74,NA,7.9984198,"FEW","BKN","","",1700,28000,NA,NA
2011-09-01 09:00:00,"WMKB",2011-09-01 16:00:00,100.3912,5.4659,32,23,59.01,240,2.9580553,29.71,NA,8.9962106,"FEW","BKN","","",1700,28000,NA,NA
2011-09-01 10:00:00,"WMKB",2011-09-01 17:00:00,100.3912,5.4659,32,23,59.01,220,2.9580553,29.71,NA,8.9962106,"FEW","BKN","","",1700,28000,NA,NA
2011-09-01 11:00:00,"WMKB",2011-09-01 18:00:00,100.3912,5.4659,31,23,62.47,220,2.36644424,29.71,NA,8.9962106,"FEW","SCT","BKN","",2200,14000,28000,NA
2011-09-01 12:00:00,"WMKB",2011-09-01 19:00:00,100.3912,5.4659,30,24,70.27,0,0,29.71,NA,7.9984198,"FEW","SCT","BKN","",2500,14000,28000,NA
2011-09-01 13:00:00,"WMKB",2011-09-01 20:00:00,100.3912,5.4659,29,25,79.04,140,1.77483318,29.74,NA,7.9984198,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-09-01 14:00:00,"WMKB",2011-09-01 21:00:00,100.3912,5.4659,28,25,83.77,0,0,29.77,NA,7.9984198,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-09-01 15:00:00,"WMKB",2011-09-01 22:00:00,100.3912,5.4659,28,25,83.77,140,0.59161106,29.8,NA,7.9984198,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-09-01 16:00:00,"WMKB",2011-09-01 23:00:00,100.3912,5.4659,28,25,83.77,90,0.59161106,29.83,NA,7.9984198,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-09-01 17:00:00,"WMKB",2011-09-02 00:00:00,100.3912,5.4659,27,25,88.83,50,1.18322212,29.8,NA,7.000629,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-09-01 18:00:00,"WMKB",2011-09-02 01:00:00,100.3912,5.4659,27,25,88.83,90,1.77483318,29.8,NA,7.000629,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-09-01 19:00:00,"WMKB",2011-09-02 02:00:00,100.3912,5.4659,26,25,94.23,100,1.18322212,29.8,NA,7.000629,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-09-01 20:00:00,"WMKB",2011-09-02 03:00:00,100.3912,5.4659,26,25,94.23,90,1.18322212,29.8,NA,7.000629,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-09-01 21:00:00,"WMKB",2011-09-02 04:00:00,100.3912,5.4659,26,24,88.75,70,2.36644424,29.77,NA,7.000629,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-09-01 22:00:00,"WMKB",2011-09-02 05:00:00,100.3912,5.4659,25,24,94.19,60,1.77483318,29.77,NA,7.000629,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-09-01 23:00:00,"WMKB",2011-09-02 06:00:00,100.3912,5.4659,25,24,94.19,100,1.18322212,29.8,NA,6.0028382,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-09-02 00:00:00,"WMKB",2011-09-02 07:00:00,100.3912,5.4659,25,24,94.19,50,1.77483318,29.8,NA,5.0050474,"FEW","SCT","BKN","",2000,14000,27000,NA
2011-09-02 01:00:00,"WMKB",2011-09-02 08:00:00,100.3912,5.4659,27,25,88.83,120,1.18322212,29.83,NA,5.0050474,"FEW","SCT","BKN","",2000,14000,27000,NA
2011-09-02 02:00:00,"WMKB",2011-09-02 09:00:00,100.3912,5.4659,28,26,88.9,100,2.36644424,29.85,NA,6.0028382,"FEW","SCT","BKN","",2000,14000,27000,NA
2011-09-02 03:00:00,"WMKB",2011-09-02 10:00:00,100.3912,5.4659,30,26,79.18,110,1.18322212,29.85,NA,6.0028382,"FEW","SCT","BKN","",2000,14000,27000,NA
2011-09-02 04:00:00,"WMKB",2011-09-02 11:00:00,100.3912,5.4659,31,25,70.45,350,1.77483318,29.85,NA,6.0028382,"FEW","SCT","BKN","",2000,14000,27000,NA
2011-09-02 05:00:00,"WMKB",2011-09-02 12:00:00,100.3912,5.4659,31,26,74.77,300,2.9580553,29.83,NA,6.0028382,"FEW","BKN","BKN","",2000,14000,26000,NA
2011-09-02 06:00:00,"WMKB",2011-09-02 13:00:00,100.3912,5.4659,31,26,74.77,310,3.54966636,29.83,NA,7.000629,"FEW","SCT","BKN","",1800,14000,26000,NA
2011-09-02 07:00:00,"WMKB",2011-09-02 14:00:00,100.3912,5.4659,30,23,66.15,280,2.9580553,29.8,NA,7.000629,"FEW","SCT","BKN","",1800,14000,26000,NA
2011-09-02 08:00:00,"WMKB",2011-09-02 15:00:00,100.3912,5.4659,30,26,79.18,300,2.36644424,29.77,NA,6.0028382,"FEW","SCT","BKN","",1800,14000,26000,NA
2011-09-02 09:00:00,"WMKB",2011-09-02 16:00:00,100.3912,5.4659,30,26,79.18,300,2.9580553,29.74,NA,6.0028382,"FEW","SCT","BKN","",1800,14000,26000,NA
2011-09-02 10:00:00,"WMKB",2011-09-02 17:00:00,100.3912,5.4659,30,25,74.61,310,1.77483318,29.74,NA,6.0028382,"FEW","SCT","BKN","",2000,14000,26000,NA
2011-09-02 11:00:00,"WMKB",2011-09-02 18:00:00,100.3912,5.4659,30,26,79.18,310,0.59161106,29.74,NA,6.0028382,"FEW","SCT","BKN","",2000,14000,26000,NA
2011-09-02 12:00:00,"WMKB",2011-09-02 19:00:00,100.3912,5.4659,29,26,83.88,180,2.9580553,29.77,NA,6.0028382,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-09-02 13:00:00,"WMKB",2011-09-02 20:00:00,100.3912,5.4659,29,25,79.04,190,1.77483318,29.77,NA,6.0028382,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-09-02 14:00:00,"WMKB",2011-09-02 21:00:00,100.3912,5.4659,28,25,83.77,170,1.77483318,29.8,NA,7.000629,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-09-02 15:00:00,"WMKB",2011-09-02 22:00:00,100.3912,5.4659,27,25,88.83,170,1.18322212,29.83,NA,7.000629,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-09-02 16:00:00,"WMKB",2011-09-02 23:00:00,100.3912,5.4659,27,25,88.83,170,1.18322212,29.83,NA,7.000629,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-09-02 17:00:00,"WMKB",2011-09-03 00:00:00,100.3912,5.4659,27,25,88.83,0,0,29.83,NA,7.000629,"FEW","SCT","BKN","",2500,14000,27000,NA
2011-09-02 18:00:00,"WMKB",2011-09-03 01:00:00,100.3912,5.4659,NA,NA,NA,0,NA,NA,NA,-159.32466,"","","","",NA,NA,NA,NA
2011-09-02 19:00:00,"WMKB",2011-09-03 02:00:00,100.3912,5.4659,26,24,88.75,0,0,29.8,NA,7.000629,"FEW","BKN","","",2500,27000,NA,NA
2011-09-02 20:00:00,"WMKB",2011-09-03 03:00:00,100.3912,5.4659,26,25,94.23,120,1.77483318,29.8,NA,7.000629,"FEW","SCT","BKN","",2500,14000,27000,NA
